,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
10,1,2.6773849296570407,-5.3303211878309025,-0.3613487588458898,1.153701083480577,-11.714002121426127,1.7097554249508047,-3.6838308565224556,-0.8180729281399014,-3.0841774451361195,-8.980446787685862,2.1464762903601775,-2.5262697064006097,5.226187576820239,0.025778285798434136,-1.4416560379083525,1.7504876803744915,4.351967164705272,0.9010425266212759,-0.8111099301055814,0.11718131890689742,-0.6337687876561543,-2.00832977893708,-0.42639742693959426,0.6070936447939619,-0.16204009636927127,-0.036745550281986505,-1.541238943113119,-2.521859991037949,-5.548703643639519,4.351967164705272
11,2,-2.00802797128801,0.8243492448164755,0.909484016216223,0.2681175682177937,1.925784493703092,-0.7378362952375394,-0.34879418679057195,-0.3860368556214354,1.4201860156816144,4.103501807904118,-2.7356275643744294,0.30911494100234294,-1.2612718101433043,0.6262768195161923,0.965340964603469,-0.10297551623393661,-2.4454670885272747,1.7273249834025848,-2.9159538011468014,0.3141535990293738,-1.3773817915667859,1.1027314251591007,2.013042463152308,0.19523963398106123,-0.6363710128015533,-0.6593801147365347,2.098680126512704,1.8722396854138044,-0.738623549229282,-2.4454670885272747
12,0,1.8062634601275767,1.1299898099668766,0.10092786792747457,0.9827476605214887,-4.65858307551705,0.007321956317128175,0.319675166187265,1.856282276116986,3.0237462160420434,-4.85626792084964,-2.7763452153890915,0.3574910710558006,6.343709248501701,2.4077563605100467,-2.966710725597444,-2.0685860596063277,-3.0589348697495304,-0.2229920122937006,2.8249076509059448,0.37965604905900674,0.03145651154924778,0.8515670303171463,-6.774882282680141,-0.5042141561174303,1.384504382809871,2.281265754525001,0.2599619141507109,-0.20914146632994743,-1.1993631541013139,-3.0589348697495304
13,0,1.199575489897815,3.1456015551104946,4.611800328967552,0.5058651067245302,3.5688042659171515,0.9157153617709526,0.8335355400431067,-0.28444490334016337,-4.396366204667344,-7.177658754830648,0.819548748251942,0.9191801709918341,-0.5174407584266417,-1.9926708384113927,-0.13867393996175856,-1.4627187050773531,-1.5545260830372039,0.9494824578527263,1.2419562397624873,1.1067524216691973,-0.651717089710538,0.1724807515188101,1.6380844631790337,-0.3767181658754345,1.9542004226505179,0.9652003252503122,1.3327874861842424,-4.778416603832099,-2.3675732071907722,-1.5545260830372039
14,2,-4.569595811510177,4.329253656753837,1.6219811654600245,2.4707810062148834,0.25726277806392184,0.5631470205323587,1.3429334767902001,-0.07160247960292762,0.9857578148534092,3.8681404637715078,-1.3766737961863038,0.24601294988778458,-3.4295355269023635,-0.19772085205939385,3.0902086127617188,-0.11250818947531194,-2.2648725514654138,-1.4541405692480527,1.5029391300180506,1.5561646018891893,0.7806553883531057,-0.38783485760350656,-4.4441426130344945,-0.9570230739997575,6.210180295194751,-0.2349847337071506,-6.61601677778188,-1.4993512722402809,1.0405367460764343,-2.2648725514654138
15,0,-0.6447184752459499,-1.013924135669182,-0.37049102120550714,0.6773512601903481,-9.218634196346304,0.11406370821550296,-1.4886989890637263,-1.3979326278180617,-1.3336551947685265,5.721658869039919,-4.265740762823148,-1.8275686502830162,-2.6020103898403173,1.3651180870484483,0.4449205692863719,0.4693761293541008,-2.594505702690209,0.316476864417233,-1.4441027730811444,0.17398510963747404,0.989397720942107,0.19861351638923763,-4.62339769723848,-0.5922762144433056,1.8652884979561368,0.9736903191461559,-4.439258257647854,-1.5118555968437073,-1.5087328180473967,-2.594505702690209
16,0,7.597938512309336,-0.36808130906405434,4.860601205111289,1.2196440025804858,1.4363743209902062,-0.4506285876919317,2.358450835082102,0.7819052284740485,-6.348300577520801,-5.247987573069358,-2.0661145341114673,-2.512455287465269,-0.9532402383905986,0.09822842369364702,2.014459948165171,0.9308710939296116,5.706585815619767,1.5995948191668659,-0.17445130963316177,-1.2029830717201782,-0.20564560469907875,-0.3000766364641063,0.809987434189266,0.15223131594205916,0.3749028736772402,0.1731304950147587,0.5837554801300332,-0.6014603527990362,-3.474238437673466,5.706585815619767
17,0,-0.012448302616140494,-0.8054183037668207,0.47893709352443603,0.3623279992332502,-6.752036309057758,0.33709751681864863,-6.013532255086776,2.941271427298397,-3.0623056070297627,0.3364022753176156,-1.7878068177751296,-2.3577265619371777,-3.28363450046167,1.0205558402696324,-0.722268224113593,-1.8426415541434702,-1.7741588674894486,-1.872096014333187,1.601578307328787,-2.593911300354338,0.1819314741608832,-1.190881976945568,-0.5323463111834986,-0.7559460559317408,0.886765088208784,0.21210424779656406,1.1717850691102196,-4.269564003263751,-2.4300509640387333,-1.7741588674894486
18,2,3.195424645493264,0.9221989833824221,4.473419730881787,-0.2555175839224856,4.340861344529205,0.42958847728220184,0.9253679994009476,4.4992018688989095,-0.769773595726976,-5.4050216000848605,-2.4027424617040185,-3.248444361442918,0.5483493907968621,-0.7639199933445077,1.6775381513987468,-0.31760002919609454,1.3945330058173986,2.66834073484994,0.3292652388682479,1.767310033771124,0.7088966939536081,-1.283753208940297,-0.5685551195054159,0.8924395646809202,0.03534542235519181,-0.13355628941471245,1.5500648406229498,0.7993324684828498,-1.9723141291186415,1.3945330058173986
19,1,1.2194599015525058,-2.315828448845068,-1.0744113605214065,0.5276116533917952,-8.817324111273798,0.33251955453317955,-2.59084786869867,2.9825136604176783,-1.2662342721004938,0.6604752558143745,-1.1083362610362555,-2.642418945571331,-2.370523701714313,-0.8304801637467031,0.4322251509485343,-0.0687134700926243,3.81909259833945,0.06251754849774038,-0.12275543629513538,-0.8989272851808011,0.346841583754419,-0.2992865492613699,-0.6414302094932166,-0.8375604062014453,1.865372269307091,-0.18019456820265492,-1.6269785550013718,-4.5750388086914695,0.8414622200785035,3.81909259833945
20,1,-2.239053008149963,-1.8339150579573391,3.9826581410547033,0.13672282862074836,2.4574266597124628,-0.2806351046310839,0.24610842851878637,-0.34864707615478585,8.353147291034114,-2.702031046821971,-0.6309545477776474,0.36120097876808754,1.814012998089928,1.2115378062505073,2.545434066234995,0.4902229384275748,-1.0921094357847596,-0.309869093386994,-0.06264188533104195,0.812934816126847,-2.5222054662832103,-0.36596257049551273,-0.6639037397539351,0.7343370499799866,1.8141253090259246,-0.651864059165658,1.6063322100384982,1.920820636415426,2.717190554447032,-1.0921094357847596
21,2,-3.749064658051935,-1.0375799054884147,-3.091737797488461,0.4899125755892163,-7.106408040088226,0.15361969670281855,-2.2625951788748124,0.918816030109166,-0.29066857899729603,3.1805498529512866,2.343948794683202,-2.8941391592910315,-2.355813702205675,1.20248567696582,2.356724610603312,1.215718713505729,5.081939452145765,1.1548219887740834,-1.9983488282271273,-0.528018030907027,1.1180067327238876,1.1463699464233654,-0.00039962523975060893,1.28057749810285,4.051566236996027,1.3236943466292257,-4.994037545165002,-2.191694720313858,1.9982077926061672,5.081939452145765
22,2,-2.061728341437528,1.5073516115911587,-0.43407926671728225,0.12649796491640186,1.3408099560044378,0.8055242157258531,2.6469286170699267,3.170273253125487,5.160073933841527,-7.412021414059515,0.3621604716944865,0.24799682861968422,3.042632515287079,0.7252974900308655,2.2367397104223055,-0.1706600108096578,-1.38682489757203,0.5383547822081174,-0.6967520389141534,1.2776220214285208,-2.094870739989189,-1.0487789340171496,0.47261890055833256,-0.1856139239627743,1.9574592718669732,-0.19139753632834075,-1.7193100201384095,-1.3532723225232828,-2.066122021166368,-1.38682489757203
23,1,3.1231357183897006,-1.4081722052679906,1.2125419545811429,0.7022331470449027,2.326031266069417,0.6393156488467298,-0.7277495062125036,2.485027633291137,-3.2444399287125014,-0.9574077669634603,1.5925564695218837,-1.2202128272602304,-6.180644896670023,0.3612142446039629,2.491334017627883,0.5823444421199807,3.4561865386530024,1.5582111924800206,1.702545460774064,2.889459287386999,0.1569586499334754,-1.307745130981012,4.693584080350351,1.1087546513814328,-0.2477043526047422,0.5797661427032499,1.195816514739667,-2.879659176621368,0.21490379101368687,3.4561865386530024
24,1,0.28833970220413946,1.93411549527529,2.0991929540931795,-0.1033258863197429,0.24731890241294982,2.001381204332308,-4.081142858069157,1.744410224388962,-2.8855639159949114,-0.10643905219763172,-2.0200086646581785,-1.005784142479577,1.8086402480490862,0.27145822272160103,-0.021694116011138437,1.2315067063484118,1.2502210930890547,0.3969907355384181,1.671696821966293,-1.3507452674681606,0.703672005178678,0.4217542532822016,-2.0000778863132513,-1.0349142748855984,-0.4321865154392749,0.13170294626126436,2.4238863451186257,0.8611990166714173,-2.334911621169686,1.2502210930890547
25,0,4.613531487758174,-1.934007490473356,0.7816646035603417,-0.14440481229026772,-1.3851856520935046,0.8591928721279658,0.7600698805702246,2.1985984552932565,1.7992665912163146,-2.7564897176885945,-1.913040126191453,-1.4570716851268015,-0.8780332033294246,0.2730657348354898,3.169708559206834,0.39627487167692876,2.1234569095994833,-0.4713356097198377,2.9062913431862847,0.02563149614812471,-1.28651704203354,1.1022846189428392,-2.8066099173437875,-0.09654443946332356,0.4329130396720693,0.09872611242157794,-0.6792281740491329,-0.006365375729907002,-0.4102262508322214,2.1234569095994833
26,2,0.00817072947208082,-1.2114065714880562,-2.401460982361718,1.0422887408266475,2.5430551178578797,0.45663355948453666,5.114951624832114,5.184155852736343,4.991802838333578,-8.49243611710217,4.459666100495927,1.0785028520693558,1.458084750395727,2.026784037066169,-1.2030627988430962,-0.39170633593114845,0.004619226918571334,-0.15774580631133348,0.17404301848759454,1.629530977984088,0.91021432652859,0.412835689977174,6.621486489823055,-0.6010680458519431,1.4038772594143862,-0.19277244786896516,-1.8805981112537165,0.3797286678912063,-2.866465903526261,0.004619226918571334
27,0,-0.013337283293562388,0.7589650665458386,1.6061974058728175,1.4867612991577808,-4.6739083304407405,2.180799612072957,-2.4241856960680166,-1.4985182058526378,-6.206886682081185,5.107302423180587,-1.876555632181491,-2.4040745751760357,-4.774478058221307,-0.7995558182306532,-1.9376950410527027,-1.3634282841618468,-2.856598699545454,1.549019642662356,-1.3028940965331,0.594967605176701,-0.6457045520050295,1.3320042173651632,-0.6141445328430348,0.0017909571251810419,2.6009170400462094,0.10335793406147947,-0.6487965622576118,-1.2947632172856258,-1.7318359868991693,-2.856598699545454
28,2,-3.4592185363937498,-0.06965437600324406,-1.4920087691161315,1.0459387733792176,2.2419400639150036,-0.9177009998934401,3.0978092758366196,2.792650406900263,6.364446647189184,-4.23466547278016,2.746513118514056,2.4270217891336654,0.9618675329898322,1.2454697456754278,0.9857234571523965,-0.2541175142669245,-1.5680750005598392,-0.9097488459635409,0.6444136338636729,-0.009838217348212969,0.4822699214691707,0.6733803167043655,3.3684920100870017,-0.30436633636604604,1.5147932088495901,-1.3693593943122844,-3.2457120319318578,-0.28768399141426304,-1.2542151596184539,-1.5680750005598392
29,0,-0.31675445651855105,-1.5168990476353605,-1.564417118185419,0.9323576398933808,-6.115969157629688,-0.8064243244394699,-0.8316681034100099,1.3778806762822597,2.8069784336790446,3.738506757027187,-2.650333112388371,1.4676463275981906,-1.184255119238136,-0.1671724228090978,-1.3522786823970452,-1.7216617967329857,-0.5302858796381628,1.498571940361705,-0.624681709096686,-0.7255470104299424,-0.5772616041685598,-0.6032056200198054,1.9653198045469278,-0.02185886932660562,1.6019793931855306,-1.4288232081275962,0.6986123469342259,-0.32245578896592,-1.120985482098272,-0.5302858796381628
30,0,-0.6147807064897264,3.2048243213160394,1.566664617792061,-0.8570485384790565,1.1845190889280026,0.4616857550510719,4.159682435013259,2.959327772195007,2.923690555359376,-4.253455317743451,-1.4131743380593598,1.7533160831561754,-0.21860097157258948,0.9304878626846074,1.2752004903735348,-1.5257266292509972,-1.3255919403881473,1.4769264100242674,1.1770765251644217,3.010140772155888,0.2721637751189637,0.6252943104985264,0.30841378062640734,2.4207096371695944,5.059761821886824,0.37771736405433076,-2.8390302407295627,-2.2115850864603828,-2.1072846449723506,-1.3255919403881473
31,2,-14.587881217560096,0.8103327104334584,-0.7219425101033702,-0.7618157093045586,1.1903622175168445,1.1726235700352754,-1.3118802002568106,4.12133451573774,8.053102383334755,-0.9753017321269867,4.13271790236527,1.5956998229261068,4.037524779305237,0.42031320694722984,-0.19469501158322763,-1.3327249138651043,0.1410872408004852,0.5509757755199811,-5.973778607789959,-0.013623167017761895,-0.3415581485486483,-0.07326876980397906,5.5185782603651905,-0.03269622837675329,-0.4000966436623009,0.38441539160482463,-4.337417303821368,-4.695047822110447,3.9688072640892353,0.1410872408004852
32,0,0.7734335087551741,0.1754030298991829,3.134302696168664,0.355342859791695,8.86039151106117,0.7045544273243111,-0.22916622698995334,0.8187887956630345,-4.635064031061594,-5.17815383840562,2.399163969529576,-2.539348767075103,-2.1269916500570796,0.4443063430639921,0.8772878118832947,-0.20537590181788398,-1.8866724481162482,0.5364025252410356,-3.0466527773951677,0.36178784297821087,-1.2329145829669312,-0.6426296046543186,7.420539315619223,1.0999762168399088,-3.3381791434343664,0.474219656802752,4.094918244201413,1.366732944985706,-4.534822632833787,-1.8866724481162482
33,1,-0.16082771644034236,-1.219240509963812,1.3540712854951729,-2.232582190801335,6.600090279209313,-0.4279487664380599,4.71999882573937,2.0408723341017234,5.43584967095728,-2.4999842323303234,3.396066378447292,5.139717066708259,-3.1420350151321594,0.10210674771305202,0.5577302120386755,-0.4596640823157203,4.31259242379653,1.2078962459151859,-0.9030338783817712,0.6623389487511158,-0.47451085878407073,0.4048377661527982,13.379160765126937,0.47680634609270767,2.8444281567905763,1.6016705066779227,3.743812942172365,-0.3607932628057592,1.2041307724209438,4.31259242379653
34,0,5.445504819546154,1.1939276691573766,2.603314803456248,-1.25962535676063,5.187412375819411,1.795598292755587,1.885050264184276,-0.6194359259263237,-6.014850134063581,1.5347770574650659,-1.3262364214619016,-3.1240571059938964,-3.47054168848956,1.6608630877576414,2.2405216280897418,1.4071740672431283,0.5612792848094945,-0.32120506062813803,1.753852618497581,-0.7911757406355422,0.83885671761337,0.2359258583305794,-3.929555105420881,0.4833457306989962,-1.8543640669117005,0.17709078228176703,-0.9025556192100769,1.3931242681599028,0.8024743652021448,0.5612792848094945
35,1,3.8831556758894408,0.1979800158402795,-2.194059051464282,-1.3585643630011692,-3.4196165064773005,1.4925018585683445,1.8770740113572106,-0.23573548133590436,-3.7237969259917123,0.45102646371529254,-0.002291778628300517,1.4215535111431616,-0.028063454659090964,-1.1817448540009228,-3.2205752334913247,1.9291221050958958,-0.25074788973247053,-0.6024683976800674,1.655710097473997,-0.8058674038331015,1.1624368395692208,-0.2602178342008088,0.3544733983084506,1.414021236319875,0.41235808989782796,-1.1633869562416215,-1.1178762810904526,0.3334138020422549,-3.4010432339786325,-0.25074788973247053
36,2,-3.549628150634184,-1.137682207477456,2.4642462937484724,0.5992687043583138,6.45550764425473,0.46978436407271773,2.3002762931914416,-0.00038317239548998905,6.919322742221229,2.3122565539552973,0.5314626708525164,0.6738012604588607,0.0808734235678931,-0.5962569349340081,0.9014959806373252,0.7288765916016386,-2.818048558406868,0.22605237584445964,-0.5919869177695588,-1.4021239294350007,-0.5616837301804227,0.16543904134442058,-0.15299236089253673,1.2064927301599893,-1.3505417117409722,0.346022666267903,-0.880901457512515,3.2199689783504213,4.654748050230802,-2.818048558406868
37,2,-4.055055838642591,0.14726663148557476,2.0735115756481566,-2.122575351569508,5.890029986895856,0.358679518435545,1.2654981287579432,1.1647678104161272,5.711809013511997,0.19631601044574115,1.4111165672984458,0.6915884647530507,-1.630810781685661,-1.1258830349185918,3.602897474595492,0.3400533560027943,-2.694940476796838,-0.43733729532705923,2.9389588657550667,1.5927082784721853,1.53279930967606,0.9112134403300958,-2.72795313858747,2.117717983613506,-0.17840114860506814,-0.9068093656643158,-4.462651853732019,-0.16653501090446096,3.7208731764165983,-2.694940476796838
38,0,0.6399748569510226,0.7051616332390296,1.1413428525793425,0.1490970334210051,-5.25164178964603,-0.13968402452450124,-3.3883644693344976,1.2748738967250306,-4.989046343493195,6.321855761117761,-3.2346389297520792,-1.1870786818045709,-4.060299442593174,2.4907624460330786,-3.3315222502509076,-0.5043519686513805,-1.3232341955196028,0.49419621139723235,0.039131130833576805,0.4502714289335218,1.0308594583303852,0.279362902220751,-0.17355476166834413,0.8756834776895414,1.2869122671897653,1.6297400503575445,1.411184622153077,-2.3196095910830024,-0.2495334371628035,-1.3232341955196028
39,2,-3.802572619465201,2.676427729672362,1.6178615471922948,1.6240509232132536,2.5224340740003766,0.9952136151791733,1.7249340271669575,1.6725415309295415,-1.7821379006372915,-11.04214067395585,4.926146502695323,-1.391804072791226,4.683945743465278,0.9556448383927832,-1.9542514603279386,0.49453790559314603,-2.1737370342665465,0.4300509566908681,-1.569081838968601,-0.9254868404769273,0.6633935448209355,-0.6186795138363811,1.7247248442108407,-1.2011270567278265,2.3897106062189812,1.0674290454771607,-3.5543523154664074,-1.5665534244753865,-4.6302625003365385,-2.1737370342665465
40,2,-6.567552714521453,-0.07641915816248121,0.39715634674599687,1.262412002438297,-2.0552583788355787,-1.4210291382562754,-1.4001785391229635,0.6157972045404231,2.781071389827313,5.585941899095161,-1.20824630075382,0.019999930280963835,-0.2686442154416252,-0.7140408567662554,-1.4772491076876588,0.33698505375947907,-2.2570251081016193,0.37345845516018206,-4.402280708308287,-0.07838838301546233,-1.929346939591602,0.9876005677623526,1.49540951990005,-0.19604516261327085,-0.21087310665986245,-0.9458581704943688,-1.1936124412297766,-1.186059321776114,2.5161017169018103,-2.2570251081016193
41,0,7.343719803036934,-0.3045672157697088,4.3063514567036485,-0.5001301512324926,-1.034629238300898,-0.6161904537955303,1.748079130712728,-0.72199454318698,-5.448012823245278,-4.354574160851303,-2.5267089083736,-2.8764200669605406,1.5581574609052025,1.6300725035313577,-0.3748487829888586,0.3794556445178342,0.7428621992621112,1.7640470023757742,2.7347918937600144,0.5323458924725913,0.4034655533044956,-2.1970078275919214,-6.841529553046201,0.22025341723853847,-0.3070928061127737,2.132735451969363,-1.792279756128365,0.46409150476129946,-2.2235299472020325,0.7428621992621112
42,0,6.812748736613007,4.300675409167824,3.2510399598525845,0.3127050843896221,-3.10842504571844,0.3594865940772515,0.11250920512057319,2.2654680745330693,-10.456142753452587,-0.6766255484183652,-7.5883946528020685,-5.437873447866998,3.152960450951562,0.07892176114637384,-4.093801883477462,2.1355686526201443,-1.0550615863503756,1.6961693450323592,-2.1610163863719336,0.9436993819989213,2.024599019797939,-0.1486786125989894,-8.034526737808282,-0.17843527169360782,-2.039438475615887,0.09500409473226973,2.144083148450226,-1.8744545019666607,-2.187484230881924,-1.0550615863503756
43,2,-10.698990811645023,5.799293486565856,1.8895004205965344,0.8800841924525636,9.379256321150514,1.057284452832339,-0.6587839042990452,1.9630161882238069,7.352347218777241,4.415242410552908,-2.2778384649765715,3.1332768867860787,0.22390967415288268,0.46754124384999785,6.886224517911987,0.6416775561490027,-3.89191795880014,-0.335966594442074,1.108691464756906,-0.0633418457357017,-1.757356690369679,0.16785301686579604,-3.644072909001588,-0.5672094897478395,-0.7274078290363152,1.4665507176781758,-4.682716609887538,-0.3687780239954984,2.298070684708835,-3.89191795880014
44,0,1.570591334479378,2.125163695157088,0.7138048184017404,-1.89146830715202,-1.6639371222624675,1.0221900784170608,0.1881404989064114,2.5858637613812223,-2.897210509989453,0.728777068219674,-3.682271055952318,-3.396406038635365,0.6528719046724035,0.6130268480006353,0.48344493915233977,-0.24412621114742258,1.0119844663241597,-1.2225628114683849,-1.5378459924393182,0.6961245782555125,-0.5136338958860331,0.3964931414378722,-3.9590965769560893,0.8703351271890442,0.14768000731944078,-0.655359127626053,-0.9745546394789987,-0.7157595503779709,-0.357550622999419,1.0119844663241597
45,2,-3.98178453017127,-1.8469385416468453,1.976618859739494,1.2364159785389681,2.0353355622094336,0.2787111028325232,-1.1896916762892447,-4.065629399073824,8.264389325560416,-4.67170196239387,2.4028379555579744,-0.3356078436281621,0.22104636801245783,-2.330733875189459,5.330841500951473,-0.2783990001540957,-3.612897406438142,-0.4075306420692315,-0.9195973828312906,0.023260181937146865,1.1860729771506473,-0.467526083348609,-0.40228138659335644,-0.030415044476467312,2.848878124311073,-0.005288796834278756,2.116173173904674,0.2794728104369,3.037644380324048,-3.612897406438142
46,2,-0.35646213332397303,-0.3310099830402967,-0.6976598559054483,-1.2122202596224645,6.537400253935298,-0.02993324919700735,0.9601136744276008,1.5149909896840872,1.5541102730048457,-2.7751765673793334,1.6194982849398203,-0.3897278456452945,-2.586432500247031,0.9987933003446434,2.777199339005309,1.1766698786796825,-1.0730503791903798,0.048482986246183704,-3.405727734704898,0.4975822510305524,0.4304131298225997,-0.586562176074782,8.648428031374621,-1.5107846983698952,-1.6767168399567733,-0.35720227925417736,4.517229080306032,1.367786581019847,-2.50455507015231,-1.0730503791903798
47,2,-6.79183239731852,1.5854217176801386,1.8410454505029041,0.34953356205357733,-1.6918927231535263,-0.86459741057673,-1.6703167062750908,0.8720992167165268,-4.6722616759140925,6.075588670595499,0.18915255515032683,-2.9571515513086375,-6.3296505008009385,1.8665828393318284,2.4498534979456275,0.6391035622108623,2.711227967470762,1.2375195830408918,-6.113060753307495,0.43666788917549604,-1.1743564306782515,2.04102447178993,4.911911516614613,0.5856547316523004,3.698729283485356,-0.19725014834555174,-5.21256086254848,-3.205890338928033,-0.7392249640277054,2.711227967470762
48,1,-1.5994949745282558,-6.836935832225349,-2.4580663154324474,-1.4932243606057187,-9.885818589341794,-1.9489707887908438,-0.6980387399629807,5.223520647671041,8.343186293383075,-1.9393894271791776,-0.72026816249697,-0.8046719392742953,-0.6104974021361895,0.9647554965094539,-4.1562021346983915,0.07185483583004776,-3.1744224914689663,0.23296689684496366,-4.099061889135593,1.2510389401276094,0.47884207901802756,-1.0444958378699576,6.8823315537457415,0.292895873665597,0.32461017425053496,1.5699015913903507,1.9996017615335409,-2.6174473732116286,-0.4682258701967982,-3.1744224914689663
